Condition,RedToyReward,YellowToyReward,LearnC,LearnR,DiscoverC,DiscoverR,ExploreProb,Decision
3: Diff. C,61,61,1,1,0,0,0.99,RedToy
3: Diff. C,61,61,1,1,1,1,0.99,YellowToy
3: Diff. C,61,61,1,0,1,0,0.99,YellowToy
3: Diff. C,61,61,0,1,0,1,0.99,Either
4: RvC,47,61,0,0,1,1,0.99,YellowToy
4: RvC,47,61,1,1,0,0,0.99,YellowToy
4: RvC,47,61,1,1,1,1,0.99,YellowToy
4: RvC,47,61,1,0,1,0,0.99,YellowToy
4: RvC,47,61,0,1,0,1,0.99,YellowToy
1: R&C,63,47,0,0,1,1,0.3,YellowToy
1: R&C,63,47,1,1,0,0,0.3,RedToy
1: R&C,63,47,1,1,1,1,0.3,RedToy
1: R&C,63,47,1,0,1,0,0.3,YellowToy
1: R&C,63,47,0,1,0,1,0.3,RedToy
2: Diff. R,47,63,0,0,1,1,0.3,RedToy
2: Diff. R,47,63,1,1,0,0,0.3,YellowToy
2: Diff. R,47,63,1,1,1,1,0.3,YellowToy
2: Diff. R,47,63,1,0,1,0,0.3,Either
2: Diff. R,47,63,0,1,0,1,0.3,YellowToy
3: Diff. C,63,63,0,0,1,1,0.3,YellowToy
3: Diff. C,63,63,1,1,0,0,0.3,RedToy
3: Diff. C,63,63,1,1,1,1,0.3,YellowToy
3: Diff. C,63,63,1,0,1,0,0.3,YellowToy
3: Diff. C,63,63,0,1,0,1,0.3,Either
4: RvC,47,63,0,0,1,1,0.3,YellowToy
4: RvC,47,63,1,1,0,0,0.3,YellowToy
4: RvC,47,63,1,1,1,1,0.3,YellowToy
4: RvC,47,63,1,0,1,0,0.3,YellowToy
4: RvC,47,63,0,1,0,1,0.3,YellowToy
1: R&C,63,47,0,0,1,1,0.5,YellowToy
1: R&C,63,47,1,1,0,0,0.5,RedToy
1: R&C,63,47,1,1,1,1,0.5,YellowToy
1: R&C,63,47,1,0,1,0,0.5,YellowToy
1: R&C,63,47,0,1,0,1,0.5,RedToy
2: Diff. R,47,63,0,0,1,1,0.5,RedToy
2: Diff. R,47,63,1,1,0,0,0.5,YellowToy
2: Diff. R,47,63,1,1,1,1,0.5,YellowToy
2: Diff. R,47,63,1,0,1,0,0.5,Either
2: Diff. R,47,63,0,1,0,1,0.5,YellowToy
3: Diff. C,63,63,0,0,1,1,0.5,YellowToy
3: Diff. C,63,63,1,1,0,0,0.5,RedToy
3: Diff. C,63,63,1,1,1,1,0.5,YellowToy
3: Diff. C,63,63,1,0,1,0,0.5,YellowToy
3: Diff. C,63,63,0,1,0,1,0.5,Either
4: RvC,47,63,0,0,1,1,0.5,YellowToy
4: RvC,47,63,1,1,0,0,0.5,YellowToy
4: RvC,47,63,1,1,1,1,0.5,YellowToy
4: RvC,47,63,1,0,1,0,0.5,YellowToy
4: RvC,47,63,0,1,0,1,0.5,YellowToy
1: R&C,63,47,0,0,1,1,0.7,YellowToy
1: R&C,63,47,1,1,0,0,0.7,RedToy
1: R&C,63,47,1,1,1,1,0.7,YellowToy
1: R&C,63,47,1,0,1,0,0.7,YellowToy
1: R&C,63,47,0,1,0,1,0.7,RedToy
2: Diff. R,47,63,0,0,1,1,0.7,RedToy
2: Diff. R,47,63,1,1,0,0,0.7,YellowToy
2: Diff. R,47,63,1,1,1,1,0.7,YellowToy
2: Diff. R,47,63,1,0,1,0,0.7,Either
2: Diff. R,47,63,0,1,0,1,0.7,YellowToy
3: Diff. C,63,63,0,0,1,1,0.7,YellowToy
3: Diff. C,63,63,1,1,0,0,0.7,RedToy
3: Diff. C,63,63,1,1,1,1,0.7,YellowToy
3: Diff. C,63,63,1,0,1,0,0.7,YellowToy
3: Diff. C,63,63,0,1,0,1,0.7,Either
4: RvC,47,63,0,0,1,1,0.7,YellowToy
4: RvC,47,63,1,1,0,0,0.7,YellowToy
4: RvC,47,63,1,1,1,1,0.7,YellowToy
4: RvC,47,63,1,0,1,0,0.7,YellowToy
4: RvC,47,63,0,1,0,1,0.7,YellowToy
1: R&C,63,47,0,0,1,1,0.99,YellowToy
1: R&C,63,47,1,1,0,0,0.99,RedToy
1: R&C,63,47,1,1,1,1,0.99,YellowToy
1: R&C,63,47,1,0,1,0,0.99,YellowToy
1: R&C,63,47,0,1,0,1,0.99,RedToy
2: Diff. R,47,63,0,0,1,1,0.99,RedToy
2: Diff. R,47,63,1,1,0,0,0.99,YellowToy
2: Diff. R,47,63,1,1,1,1,0.99,YellowToy
2: Diff. R,47,63,1,0,1,0,0.99,Either
2: Diff. R,47,63,0,1,0,1,0.99,YellowToy
3: Diff. C,63,63,0,0,1,1,0.99,YellowToy
3: Diff. C,63,63,1,1,0,0,0.99,RedToy
3: Diff. C,63,63,1,1,1,1,0.99,YellowToy
3: Diff. C,63,63,1,0,1,0,0.99,YellowToy
3: Diff. C,63,63,0,1,0,1,0.99,Either
4: RvC,47,63,0,0,1,1,0.99,YellowToy
4: RvC,47,63,1,1,0,0,0.99,YellowToy
4: RvC,47,63,1,1,1,1,0.99,YellowToy
4: RvC,47,63,1,0,1,0,0.99,YellowToy
4: RvC,47,63,0,1,0,1,0.99,YellowToy
1: R&C,65,47,0,0,1,1,0.3,YellowToy
1: R&C,65,47,1,1,0,0,0.3,RedToy
1: R&C,65,47,1,1,1,1,0.3,RedToy
1: R&C,65,47,1,0,1,0,0.3,YellowToy
1: R&C,65,47,0,1,0,1,0.3,RedToy
2: Diff. R,47,65,0,0,1,1,0.3,RedToy
2: Diff. R,47,65,1,1,0,0,0.3,YellowToy
2: Diff. R,47,65,1,1,1,1,0.3,YellowToy
2: Diff. R,47,65,1,0,1,0,0.3,Either
2: Diff. R,47,65,0,1,0,1,0.3,YellowToy
3: Diff. C,65,65,0,0,1,1,0.3,YellowToy
3: Diff. C,65,65,1,1,0,0,0.3,RedToy
3: Diff. C,65,65,1,1,1,1,0.3,YellowToy
3: Diff. C,65,65,1,0,1,0,0.3,YellowToy
3: Diff. C,65,65,0,1,0,1,0.3,Either
4: RvC,47,65,0,0,1,1,0.3,YellowToy
4: RvC,47,65,1,1,0,0,0.3,YellowToy
4: RvC,47,65,1,1,1,1,0.3,YellowToy
4: RvC,47,65,1,0,1,0,0.3,YellowToy
4: RvC,47,65,0,1,0,1,0.3,YellowToy
1: R&C,65,47,0,0,1,1,0.5,YellowToy
1: R&C,65,47,1,1,0,0,0.5,RedToy
1: R&C,65,47,1,1,1,1,0.5,YellowToy
1: R&C,65,47,1,0,1,0,0.5,YellowToy
1: R&C,65,47,0,1,0,1,0.5,RedToy
2: Diff. R,47,65,0,0,1,1,0.5,RedToy
2: Diff. R,47,65,1,1,0,0,0.5,YellowToy
2: Diff. R,47,65,1,1,1,1,0.5,YellowToy
2: Diff. R,47,65,1,0,1,0,0.5,Either
2: Diff. R,47,65,0,1,0,1,0.5,YellowToy
3: Diff. C,65,65,0,0,1,1,0.5,YellowToy
3: Diff. C,65,65,1,1,0,0,0.5,RedToy
3: Diff. C,65,65,1,1,1,1,0.5,YellowToy
3: Diff. C,65,65,1,0,1,0,0.5,YellowToy
3: Diff. C,65,65,0,1,0,1,0.5,Either
4: RvC,47,65,0,0,1,1,0.5,YellowToy
4: RvC,47,65,1,1,0,0,0.5,YellowToy
4: RvC,47,65,1,1,1,1,0.5,YellowToy
4: RvC,47,65,1,0,1,0,0.5,YellowToy
4: RvC,47,65,0,1,0,1,0.5,YellowToy
1: R&C,65,47,0,0,1,1,0.7,YellowToy
1: R&C,65,47,1,1,0,0,0.7,RedToy
1: R&C,65,47,1,1,1,1,0.7,YellowToy
1: R&C,65,47,1,0,1,0,0.7,YellowToy
1: R&C,65,47,0,1,0,1,0.7,RedToy
2: Diff. R,47,65,0,0,1,1,0.7,RedToy
2: Diff. R,47,65,1,1,0,0,0.7,YellowToy
2: Diff. R,47,65,1,1,1,1,0.7,YellowToy
2: Diff. R,47,65,1,0,1,0,0.7,Either
2: Diff. R,47,65,0,1,0,1,0.7,YellowToy
3: Diff. C,65,65,0,0,1,1,0.7,YellowToy
3: Diff. C,65,65,1,1,0,0,0.7,RedToy
3: Diff. C,65,65,1,1,1,1,0.7,YellowToy
3: Diff. C,65,65,1,0,1,0,0.7,YellowToy
3: Diff. C,65,65,0,1,0,1,0.7,Either
4: RvC,47,65,0,0,1,1,0.7,YellowToy
4: RvC,47,65,1,1,0,0,0.7,YellowToy
4: RvC,47,65,1,1,1,1,0.7,YellowToy
4: RvC,47,65,1,0,1,0,0.7,YellowToy
4: RvC,47,65,0,1,0,1,0.7,YellowToy
1: R&C,65,47,0,0,1,1,0.99,YellowToy
1: R&C,65,47,1,1,0,0,0.99,RedToy
1: R&C,65,47,1,1,1,1,0.99,YellowToy
1: R&C,65,47,1,0,1,0,0.99,YellowToy
1: R&C,65,47,0,1,0,1,0.99,RedToy
2: Diff. R,47,65,0,0,1,1,0.99,RedToy
2: Diff. R,47,65,1,1,0,0,0.99,YellowToy
2: Diff. R,47,65,1,1,1,1,0.99,YellowToy
2: Diff. R,47,65,1,0,1,0,0.99,Either
2: Diff. R,47,65,0,1,0,1,0.99,YellowToy
3: Diff. C,65,65,0,0,1,1,0.99,YellowToy
3: Diff. C,65,65,1,1,0,0,0.99,RedToy
3: Diff. C,65,65,1,1,1,1,0.99,YellowToy
3: Diff. C,65,65,1,0,1,0,0.99,YellowToy
3: Diff. C,65,65,0,1,0,1,0.99,Either
4: RvC,47,65,0,0,1,1,0.99,YellowToy
4: RvC,47,65,1,1,0,0,0.99,YellowToy
4: RvC,47,65,1,1,1,1,0.99,YellowToy
4: RvC,47,65,1,0,1,0,0.99,YellowToy
4: RvC,47,65,0,1,0,1,0.99,YellowToy
1: R&C,67,47,0,0,1,1,0.3,YellowToy
1: R&C,67,47,1,1,0,0,0.3,RedToy
1: R&C,67,47,1,1,1,1,0.3,RedToy
1: R&C,67,47,1,0,1,0,0.3,YellowToy
1: R&C,67,47,0,1,0,1,0.3,RedToy
2: Diff. R,47,67,0,0,1,1,0.3,RedToy
2: Diff. R,47,67,1,1,0,0,0.3,YellowToy
2: Diff. R,47,67,1,1,1,1,0.3,YellowToy
2: Diff. R,47,67,1,0,1,0,0.3,Either
2: Diff. R,47,67,0,1,0,1,0.3,YellowToy
3: Diff. C,67,67,0,0,1,1,0.3,YellowToy
3: Diff. C,67,67,1,1,0,0,0.3,RedToy
3: Diff. C,67,67,1,1,1,1,0.3,YellowToy
3: Diff. C,67,67,1,0,1,0,0.3,YellowToy
3: Diff. C,67,67,0,1,0,1,0.3,Either
4: RvC,47,67,0,0,1,1,0.3,YellowToy
4: RvC,47,67,1,1,0,0,0.3,YellowToy
4: RvC,47,67,1,1,1,1,0.3,YellowToy
4: RvC,47,67,1,0,1,0,0.3,YellowToy
4: RvC,47,67,0,1,0,1,0.3,YellowToy
1: R&C,67,47,0,0,1,1,0.5,YellowToy
1: R&C,67,47,1,1,0,0,0.5,RedToy
1: R&C,67,47,1,1,1,1,0.5,YellowToy
1: R&C,67,47,1,0,1,0,0.5,YellowToy
1: R&C,67,47,0,1,0,1,0.5,RedToy
2: Diff. R,47,67,0,0,1,1,0.5,RedToy
2: Diff. R,47,67,1,1,0,0,0.5,YellowToy
2: Diff. R,47,67,1,1,1,1,0.5,YellowToy
2: Diff. R,47,67,1,0,1,0,0.5,Either
2: Diff. R,47,67,0,1,0,1,0.5,YellowToy
3: Diff. C,67,67,0,0,1,1,0.5,YellowToy
3: Diff. C,67,67,1,1,0,0,0.5,RedToy
3: Diff. C,67,67,1,1,1,1,0.5,YellowToy
3: Diff. C,67,67,1,0,1,0,0.5,YellowToy
3: Diff. C,67,67,0,1,0,1,0.5,Either
4: RvC,47,67,0,0,1,1,0.5,YellowToy
4: RvC,47,67,1,1,0,0,0.5,YellowToy
4: RvC,47,67,1,1,1,1,0.5,YellowToy
4: RvC,47,67,1,0,1,0,0.5,YellowToy
4: RvC,47,67,0,1,0,1,0.5,YellowToy
1: R&C,67,47,0,0,1,1,0.7,YellowToy
1: R&C,67,47,1,1,0,0,0.7,RedToy
1: R&C,67,47,1,1,1,1,0.7,YellowToy
1: R&C,67,47,1,0,1,0,0.7,YellowToy
1: R&C,67,47,0,1,0,1,0.7,RedToy
2: Diff. R,47,67,0,0,1,1,0.7,RedToy
2: Diff. R,47,67,1,1,0,0,0.7,YellowToy
2: Diff. R,47,67,1,1,1,1,0.7,YellowToy
2: Diff. R,47,67,1,0,1,0,0.7,Either
2: Diff. R,47,67,0,1,0,1,0.7,YellowToy
3: Diff. C,67,67,0,0,1,1,0.7,YellowToy
3: Diff. C,67,67,1,1,0,0,0.7,RedToy
3: Diff. C,67,67,1,1,1,1,0.7,YellowToy
3: Diff. C,67,67,1,0,1,0,0.7,YellowToy
3: Diff. C,67,67,0,1,0,1,0.7,Either
4: RvC,47,67,0,0,1,1,0.7,YellowToy
4: RvC,47,67,1,1,0,0,0.7,YellowToy
4: RvC,47,67,1,1,1,1,0.7,YellowToy
4: RvC,47,67,1,0,1,0,0.7,YellowToy
4: RvC,47,67,0,1,0,1,0.7,YellowToy
1: R&C,67,47,0,0,1,1,0.99,YellowToy
1: R&C,67,47,1,1,0,0,0.99,RedToy
1: R&C,67,47,1,1,1,1,0.99,YellowToy
1: R&C,67,47,1,0,1,0,0.99,YellowToy
1: R&C,67,47,0,1,0,1,0.99,RedToy
2: Diff. R,47,67,0,0,1,1,0.99,RedToy
2: Diff. R,47,67,1,1,0,0,0.99,YellowToy
2: Diff. R,47,67,1,1,1,1,0.99,YellowToy
2: Diff. R,47,67,1,0,1,0,0.99,Either
2: Diff. R,47,67,0,1,0,1,0.99,YellowToy
3: Diff. C,67,67,0,0,1,1,0.99,YellowToy
3: Diff. C,67,67,1,1,0,0,0.99,RedToy
3: Diff. C,67,67,1,1,1,1,0.99,YellowToy
3: Diff. C,67,67,1,0,1,0,0.99,YellowToy
3: Diff. C,67,67,0,1,0,1,0.99,Either
4: RvC,47,67,0,0,1,1,0.99,YellowToy
4: RvC,47,67,1,1,0,0,0.99,YellowToy
4: RvC,47,67,1,1,1,1,0.99,YellowToy
4: RvC,47,67,1,0,1,0,0.99,YellowToy
4: RvC,47,67,0,1,0,1,0.99,YellowToy
1: R&C,69,47,0,0,1,1,0.3,YellowToy
1: R&C,69,47,1,1,0,0,0.3,RedToy
1: R&C,69,47,1,1,1,1,0.3,RedToy
1: R&C,69,47,1,0,1,0,0.3,YellowToy
1: R&C,69,47,0,1,0,1,0.3,RedToy
2: Diff. R,47,69,0,0,1,1,0.3,RedToy
2: Diff. R,47,69,1,1,0,0,0.3,YellowToy
2: Diff. R,47,69,1,1,1,1,0.3,YellowToy
2: Diff. R,47,69,1,0,1,0,0.3,Either
2: Diff. R,47,69,0,1,0,1,0.3,YellowToy
3: Diff. C,69,69,0,0,1,1,0.3,YellowToy
3: Diff. C,69,69,1,1,0,0,0.3,RedToy
3: Diff. C,69,69,1,1,1,1,0.3,YellowToy
3: Diff. C,69,69,1,0,1,0,0.3,YellowToy
3: Diff. C,69,69,0,1,0,1,0.3,Either
4: RvC,47,69,0,0,1,1,0.3,YellowToy
4: RvC,47,69,1,1,0,0,0.3,YellowToy
4: RvC,47,69,1,1,1,1,0.3,YellowToy
4: RvC,47,69,1,0,1,0,0.3,YellowToy
4: RvC,47,69,0,1,0,1,0.3,YellowToy
1: R&C,69,47,0,0,1,1,0.5,YellowToy
1: R&C,69,47,1,1,0,0,0.5,RedToy
1: R&C,69,47,1,1,1,1,0.5,YellowToy
1: R&C,69,47,1,0,1,0,0.5,YellowToy
1: R&C,69,47,0,1,0,1,0.5,RedToy
2: Diff. R,47,69,0,0,1,1,0.5,RedToy
2: Diff. R,47,69,1,1,0,0,0.5,YellowToy
2: Diff. R,47,69,1,1,1,1,0.5,YellowToy
2: Diff. R,47,69,1,0,1,0,0.5,Either
2: Diff. R,47,69,0,1,0,1,0.5,YellowToy
3: Diff. C,69,69,0,0,1,1,0.5,YellowToy
3: Diff. C,69,69,1,1,0,0,0.5,RedToy
3: Diff. C,69,69,1,1,1,1,0.5,YellowToy
3: Diff. C,69,69,1,0,1,0,0.5,YellowToy
3: Diff. C,69,69,0,1,0,1,0.5,Either
4: RvC,47,69,0,0,1,1,0.5,YellowToy
4: RvC,47,69,1,1,0,0,0.5,YellowToy
4: RvC,47,69,1,1,1,1,0.5,YellowToy
4: RvC,47,69,1,0,1,0,0.5,YellowToy
4: RvC,47,69,0,1,0,1,0.5,YellowToy
1: R&C,69,47,0,0,1,1,0.7,YellowToy
1: R&C,69,47,1,1,0,0,0.7,RedToy
1: R&C,69,47,1,1,1,1,0.7,YellowToy
1: R&C,69,47,1,0,1,0,0.7,YellowToy
1: R&C,69,47,0,1,0,1,0.7,RedToy
2: Diff. R,47,69,0,0,1,1,0.7,RedToy
2: Diff. R,47,69,1,1,0,0,0.7,YellowToy
2: Diff. R,47,69,1,1,1,1,0.7,YellowToy
2: Diff. R,47,69,1,0,1,0,0.7,Either
2: Diff. R,47,69,0,1,0,1,0.7,YellowToy
3: Diff. C,69,69,0,0,1,1,0.7,YellowToy
3: Diff. C,69,69,1,1,0,0,0.7,RedToy
3: Diff. C,69,69,1,1,1,1,0.7,YellowToy
3: Diff. C,69,69,1,0,1,0,0.7,YellowToy
3: Diff. C,69,69,0,1,0,1,0.7,Either
4: RvC,47,69,0,0,1,1,0.7,YellowToy
4: RvC,47,69,1,1,0,0,0.7,YellowToy
4: RvC,47,69,1,1,1,1,0.7,YellowToy
4: RvC,47,69,1,0,1,0,0.7,YellowToy
4: RvC,47,69,0,1,0,1,0.7,YellowToy
1: R&C,69,47,0,0,1,1,0.99,YellowToy
1: R&C,69,47,1,1,0,0,0.99,RedToy
1: R&C,69,47,1,1,1,1,0.99,YellowToy
1: R&C,69,47,1,0,1,0,0.99,YellowToy
1: R&C,69,47,0,1,0,1,0.99,RedToy
2: Diff. R,47,69,0,0,1,1,0.99,RedToy
2: Diff. R,47,69,1,1,0,0,0.99,YellowToy
2: Diff. R,47,69,1,1,1,1,0.99,YellowToy
2: Diff. R,47,69,1,0,1,0,0.99,Either
2: Diff. R,47,69,0,1,0,1,0.99,YellowToy
3: Diff. C,69,69,0,0,1,1,0.99,YellowToy
3: Diff. C,69,69,1,1,0,0,0.99,RedToy
3: Diff. C,69,69,1,1,1,1,0.99,YellowToy
3: Diff. C,69,69,1,0,1,0,0.99,YellowToy
3: Diff. C,69,69,0,1,0,1,0.99,Either
4: RvC,47,69,0,0,1,1,0.99,YellowToy
4: RvC,47,69,1,1,0,0,0.99,YellowToy
4: RvC,47,69,1,1,1,1,0.99,YellowToy
4: RvC,47,69,1,0,1,0,0.99,YellowToy
4: RvC,47,69,0,1,0,1,0.99,YellowToy
1: R&C,71,47,0,0,1,1,0.3,YellowToy
1: R&C,71,47,1,1,0,0,0.3,RedToy
1: R&C,71,47,1,1,1,1,0.3,RedToy
1: R&C,71,47,1,0,1,0,0.3,YellowToy
1: R&C,71,47,0,1,0,1,0.3,RedToy
2: Diff. R,47,71,0,0,1,1,0.3,RedToy
2: Diff. R,47,71,1,1,0,0,0.3,YellowToy
2: Diff. R,47,71,1,1,1,1,0.3,YellowToy
2: Diff. R,47,71,1,0,1,0,0.3,Either
2: Diff. R,47,71,0,1,0,1,0.3,YellowToy
3: Diff. C,71,71,0,0,1,1,0.3,YellowToy
3: Diff. C,71,71,1,1,0,0,0.3,RedToy
3: Diff. C,71,71,1,1,1,1,0.3,YellowToy
3: Diff. C,71,71,1,0,1,0,0.3,YellowToy
3: Diff. C,71,71,0,1,0,1,0.3,Either
4: RvC,47,71,0,0,1,1,0.3,YellowToy
4: RvC,47,71,1,1,0,0,0.3,YellowToy
4: RvC,47,71,1,1,1,1,0.3,YellowToy
4: RvC,47,71,1,0,1,0,0.3,YellowToy
4: RvC,47,71,0,1,0,1,0.3,YellowToy
1: R&C,71,47,0,0,1,1,0.5,YellowToy
1: R&C,71,47,1,1,0,0,0.5,RedToy
1: R&C,71,47,1,1,1,1,0.5,YellowToy
1: R&C,71,47,1,0,1,0,0.5,YellowToy
1: R&C,71,47,0,1,0,1,0.5,RedToy
2: Diff. R,47,71,0,0,1,1,0.5,RedToy
2: Diff. R,47,71,1,1,0,0,0.5,YellowToy
2: Diff. R,47,71,1,1,1,1,0.5,YellowToy
2: Diff. R,47,71,1,0,1,0,0.5,Either
2: Diff. R,47,71,0,1,0,1,0.5,YellowToy
3: Diff. C,71,71,0,0,1,1,0.5,YellowToy
3: Diff. C,71,71,1,1,0,0,0.5,RedToy
3: Diff. C,71,71,1,1,1,1,0.5,YellowToy
3: Diff. C,71,71,1,0,1,0,0.5,YellowToy
3: Diff. C,71,71,0,1,0,1,0.5,Either
4: RvC,47,71,0,0,1,1,0.5,YellowToy
4: RvC,47,71,1,1,0,0,0.5,YellowToy
4: RvC,47,71,1,1,1,1,0.5,YellowToy
4: RvC,47,71,1,0,1,0,0.5,YellowToy
4: RvC,47,71,0,1,0,1,0.5,YellowToy
1: R&C,71,47,0,0,1,1,0.7,YellowToy
1: R&C,71,47,1,1,0,0,0.7,RedToy
1: R&C,71,47,1,1,1,1,0.7,YellowToy
1: R&C,71,47,1,0,1,0,0.7,YellowToy
1: R&C,71,47,0,1,0,1,0.7,RedToy
2: Diff. R,47,71,0,0,1,1,0.7,RedToy
2: Diff. R,47,71,1,1,0,0,0.7,YellowToy
2: Diff. R,47,71,1,1,1,1,0.7,YellowToy
2: Diff. R,47,71,1,0,1,0,0.7,Either
2: Diff. R,47,71,0,1,0,1,0.7,YellowToy
3: Diff. C,71,71,0,0,1,1,0.7,YellowToy
3: Diff. C,71,71,1,1,0,0,0.7,RedToy
3: Diff. C,71,71,1,1,1,1,0.7,YellowToy
3: Diff. C,71,71,1,0,1,0,0.7,YellowToy
3: Diff. C,71,71,0,1,0,1,0.7,Either
4: RvC,47,71,0,0,1,1,0.7,YellowToy
4: RvC,47,71,1,1,0,0,0.7,YellowToy
4: RvC,47,71,1,1,1,1,0.7,YellowToy
4: RvC,47,71,1,0,1,0,0.7,YellowToy
4: RvC,47,71,0,1,0,1,0.7,YellowToy
1: R&C,71,47,0,0,1,1,0.99,YellowToy
1: R&C,71,47,1,1,0,0,0.99,RedToy
1: R&C,71,47,1,1,1,1,0.99,YellowToy
1: R&C,71,47,1,0,1,0,0.99,YellowToy
1: R&C,71,47,0,1,0,1,0.99,RedToy
2: Diff. R,47,71,0,0,1,1,0.99,RedToy
2: Diff. R,47,71,1,1,0,0,0.99,YellowToy
2: Diff. R,47,71,1,1,1,1,0.99,YellowToy
2: Diff. R,47,71,1,0,1,0,0.99,Either
2: Diff. R,47,71,0,1,0,1,0.99,YellowToy
3: Diff. C,71,71,0,0,1,1,0.99,YellowToy
3: Diff. C,71,71,1,1,0,0,0.99,RedToy
3: Diff. C,71,71,1,1,1,1,0.99,YellowToy
3: Diff. C,71,71,1,0,1,0,0.99,YellowToy
3: Diff. C,71,71,0,1,0,1,0.99,Either
4: RvC,47,71,0,0,1,1,0.99,YellowToy
4: RvC,47,71,1,1,0,0,0.99,YellowToy
4: RvC,47,71,1,1,1,1,0.99,YellowToy
4: RvC,47,71,1,0,1,0,0.99,YellowToy
4: RvC,47,71,0,1,0,1,0.99,YellowToy
1: R&C,73,47,0,0,1,1,0.3,YellowToy
1: R&C,73,47,1,1,0,0,0.3,RedToy
1: R&C,73,47,1,1,1,1,0.3,RedToy
1: R&C,73,47,1,0,1,0,0.3,YellowToy
1: R&C,73,47,0,1,0,1,0.3,RedToy
2: Diff. R,47,73,0,0,1,1,0.3,RedToy
2: Diff. R,47,73,1,1,0,0,0.3,YellowToy
2: Diff. R,47,73,1,1,1,1,0.3,YellowToy
2: Diff. R,47,73,1,0,1,0,0.3,Either
2: Diff. R,47,73,0,1,0,1,0.3,YellowToy
3: Diff. C,73,73,0,0,1,1,0.3,YellowToy
3: Diff. C,73,73,1,1,0,0,0.3,RedToy
3: Diff. C,73,73,1,1,1,1,0.3,YellowToy
3: Diff. C,73,73,1,0,1,0,0.3,YellowToy
3: Diff. C,73,73,0,1,0,1,0.3,Either
4: RvC,47,73,0,0,1,1,0.3,YellowToy
4: RvC,47,73,1,1,0,0,0.3,YellowToy
4: RvC,47,73,1,1,1,1,0.3,YellowToy
4: RvC,47,73,1,0,1,0,0.3,YellowToy
4: RvC,47,73,0,1,0,1,0.3,YellowToy
1: R&C,73,47,0,0,1,1,0.5,YellowToy
1: R&C,73,47,1,1,0,0,0.5,RedToy
1: R&C,73,47,1,1,1,1,0.5,RedToy
1: R&C,73,47,1,0,1,0,0.5,YellowToy
1: R&C,73,47,0,1,0,1,0.5,RedToy
2: Diff. R,47,73,0,0,1,1,0.5,RedToy
2: Diff. R,47,73,1,1,0,0,0.5,YellowToy
2: Diff. R,47,73,1,1,1,1,0.5,YellowToy
2: Diff. R,47,73,1,0,1,0,0.5,Either
2: Diff. R,47,73,0,1,0,1,0.5,YellowToy
3: Diff. C,73,73,0,0,1,1,0.5,YellowToy
3: Diff. C,73,73,1,1,0,0,0.5,RedToy
3: Diff. C,73,73,1,1,1,1,0.5,YellowToy
3: Diff. C,73,73,1,0,1,0,0.5,YellowToy
3: Diff. C,73,73,0,1,0,1,0.5,Either
4: RvC,47,73,0,0,1,1,0.5,YellowToy
4: RvC,47,73,1,1,0,0,0.5,YellowToy
4: RvC,47,73,1,1,1,1,0.5,YellowToy
4: RvC,47,73,1,0,1,0,0.5,YellowToy
4: RvC,47,73,0,1,0,1,0.5,YellowToy
1: R&C,73,47,0,0,1,1,0.7,YellowToy
1: R&C,73,47,1,1,0,0,0.7,RedToy
1: R&C,73,47,1,1,1,1,0.7,YellowToy
1: R&C,73,47,1,0,1,0,0.7,YellowToy
1: R&C,73,47,0,1,0,1,0.7,RedToy
2: Diff. R,47,73,0,0,1,1,0.7,RedToy
2: Diff. R,47,73,1,1,0,0,0.7,YellowToy
2: Diff. R,47,73,1,1,1,1,0.7,YellowToy
2: Diff. R,47,73,1,0,1,0,0.7,Either
2: Diff. R,47,73,0,1,0,1,0.7,YellowToy
3: Diff. C,73,73,0,0,1,1,0.7,YellowToy
3: Diff. C,73,73,1,1,0,0,0.7,RedToy
3: Diff. C,73,73,1,1,1,1,0.7,YellowToy
3: Diff. C,73,73,1,0,1,0,0.7,YellowToy
3: Diff. C,73,73,0,1,0,1,0.7,Either
4: RvC,47,73,0,0,1,1,0.7,YellowToy
4: RvC,47,73,1,1,0,0,0.7,YellowToy
4: RvC,47,73,1,1,1,1,0.7,YellowToy
4: RvC,47,73,1,0,1,0,0.7,YellowToy
4: RvC,47,73,0,1,0,1,0.7,YellowToy
1: R&C,73,47,0,0,1,1,0.99,YellowToy
1: R&C,73,47,1,1,0,0,0.99,RedToy
1: R&C,73,47,1,1,1,1,0.99,YellowToy
1: R&C,73,47,1,0,1,0,0.99,YellowToy
1: R&C,73,47,0,1,0,1,0.99,RedToy
2: Diff. R,47,73,0,0,1,1,0.99,RedToy
2: Diff. R,47,73,1,1,0,0,0.99,YellowToy
2: Diff. R,47,73,1,1,1,1,0.99,YellowToy
2: Diff. R,47,73,1,0,1,0,0.99,Either
2: Diff. R,47,73,0,1,0,1,0.99,YellowToy
3: Diff. C,73,73,0,0,1,1,0.99,YellowToy
3: Diff. C,73,73,1,1,0,0,0.99,RedToy
3: Diff. C,73,73,1,1,1,1,0.99,YellowToy
3: Diff. C,73,73,1,0,1,0,0.99,YellowToy
3: Diff. C,73,73,0,1,0,1,0.99,Either
4: RvC,47,73,0,0,1,1,0.99,YellowToy
4: RvC,47,73,1,1,0,0,0.99,YellowToy
4: RvC,47,73,1,1,1,1,0.99,YellowToy
4: RvC,47,73,1,0,1,0,0.99,YellowToy
4: RvC,47,73,0,1,0,1,0.99,YellowToy
