Condition,RedToyReward,YellowToyReward,LearnC,LearnR,DiscoverC,DiscoverR,ExploreProb,Decision
1: R&C,7,42,1,1,1,1,0.5,YellowToy
1: R&C,7,42,1,0,1,0,0.5,YellowToy
1: R&C,7,42,0,1,0,1,0.5,YellowToy
2: Diff. R,42,7,0,0,1,1,0.5,YellowToy
2: Diff. R,42,7,1,1,0,0,0.5,RedToy
2: Diff. R,42,7,1,1,1,1,0.5,RedToy
2: Diff. R,42,7,1,0,1,0,0.5,Either
2: Diff. R,42,7,0,1,0,1,0.5,RedToy
3: Diff. C,7,7,0,0,1,1,0.5,YellowToy
3: Diff. C,7,7,1,1,0,0,0.5,RedToy
3: Diff. C,7,7,1,1,1,1,0.5,YellowToy
3: Diff. C,7,7,1,0,1,0,0.5,YellowToy
3: Diff. C,7,7,0,1,0,1,0.5,Either
4: RvC,42,7,0,0,1,1,0.5,YellowToy
4: RvC,42,7,1,1,0,0,0.5,RedToy
4: RvC,42,7,1,1,1,1,0.5,RedToy
4: RvC,42,7,1,0,1,0,0.5,YellowToy
4: RvC,42,7,0,1,0,1,0.5,RedToy
1: R&C,7,42,0,0,1,1,0.75,RedToy
1: R&C,7,42,1,1,0,0,0.75,YellowToy
1: R&C,7,42,1,1,1,1,0.75,YellowToy
1: R&C,7,42,1,0,1,0,0.75,YellowToy
1: R&C,7,42,0,1,0,1,0.75,YellowToy
2: Diff. R,42,7,0,0,1,1,0.75,YellowToy
2: Diff. R,42,7,1,1,0,0,0.75,RedToy
2: Diff. R,42,7,1,1,1,1,0.75,RedToy
2: Diff. R,42,7,1,0,1,0,0.75,Either
2: Diff. R,42,7,0,1,0,1,0.75,RedToy
3: Diff. C,7,7,0,0,1,1,0.75,YellowToy
3: Diff. C,7,7,1,1,0,0,0.75,RedToy
3: Diff. C,7,7,1,1,1,1,0.75,YellowToy
3: Diff. C,7,7,1,0,1,0,0.75,YellowToy
3: Diff. C,7,7,0,1,0,1,0.75,Either
4: RvC,42,7,0,0,1,1,0.75,YellowToy
4: RvC,42,7,1,1,0,0,0.75,RedToy
4: RvC,42,7,1,1,1,1,0.75,YellowToy
4: RvC,42,7,1,0,1,0,0.75,YellowToy
4: RvC,42,7,0,1,0,1,0.75,RedToy
1: R&C,7,42,0,0,1,1,0.99,RedToy
1: R&C,7,42,1,1,0,0,0.99,YellowToy
1: R&C,7,42,1,1,1,1,0.99,YellowToy
1: R&C,7,42,1,0,1,0,0.99,YellowToy
1: R&C,7,42,0,1,0,1,0.99,YellowToy
2: Diff. R,42,7,0,0,1,1,0.99,YellowToy
2: Diff. R,42,7,1,1,0,0,0.99,RedToy
2: Diff. R,42,7,1,1,1,1,0.99,RedToy
2: Diff. R,42,7,1,0,1,0,0.99,Either
2: Diff. R,42,7,0,1,0,1,0.99,RedToy
3: Diff. C,7,7,0,0,1,1,0.99,YellowToy
3: Diff. C,7,7,1,1,0,0,0.99,RedToy
3: Diff. C,7,7,1,1,1,1,0.99,YellowToy
3: Diff. C,7,7,1,0,1,0,0.99,YellowToy
3: Diff. C,7,7,0,1,0,1,0.99,Either
4: RvC,42,7,0,0,1,1,0.99,YellowToy
4: RvC,42,7,1,1,0,0,0.99,RedToy
4: RvC,42,7,1,1,1,1,0.99,YellowToy
4: RvC,42,7,1,0,1,0,0.99,YellowToy
4: RvC,42,7,0,1,0,1,0.99,RedToy
1: R&C,8,42,0,0,1,1,0.25,RedToy
1: R&C,8,42,1,1,0,0,0.25,YellowToy
1: R&C,8,42,1,1,1,1,0.25,YellowToy
1: R&C,8,42,1,0,1,0,0.25,YellowToy
1: R&C,8,42,0,1,0,1,0.25,YellowToy
2: Diff. R,42,8,0,0,1,1,0.25,YellowToy
2: Diff. R,42,8,1,1,0,0,0.25,RedToy
2: Diff. R,42,8,1,1,1,1,0.25,RedToy
2: Diff. R,42,8,1,0,1,0,0.25,Either
2: Diff. R,42,8,0,1,0,1,0.25,RedToy
3: Diff. C,8,8,0,0,1,1,0.25,YellowToy
3: Diff. C,8,8,1,1,0,0,0.25,RedToy
3: Diff. C,8,8,1,1,1,1,0.25,YellowToy
3: Diff. C,8,8,1,0,1,0,0.25,YellowToy
3: Diff. C,8,8,0,1,0,1,0.25,Either
4: RvC,42,8,0,0,1,1,0.25,YellowToy
4: RvC,42,8,1,1,0,0,0.25,RedToy
4: RvC,42,8,1,1,1,1,0.25,RedToy
4: RvC,42,8,1,0,1,0,0.25,YellowToy
4: RvC,42,8,0,1,0,1,0.25,RedToy
1: R&C,8,42,0,0,1,1,0.5,RedToy
1: R&C,8,42,1,1,0,0,0.5,YellowToy
1: R&C,8,42,1,1,1,1,0.5,YellowToy
1: R&C,8,42,1,0,1,0,0.5,YellowToy
1: R&C,8,42,0,1,0,1,0.5,YellowToy
2: Diff. R,42,8,0,0,1,1,0.5,YellowToy
2: Diff. R,42,8,1,1,0,0,0.5,RedToy
2: Diff. R,42,8,1,1,1,1,0.5,RedToy
2: Diff. R,42,8,1,0,1,0,0.5,Either
2: Diff. R,42,8,0,1,0,1,0.5,RedToy
3: Diff. C,8,8,0,0,1,1,0.5,YellowToy
3: Diff. C,8,8,1,1,0,0,0.5,RedToy
3: Diff. C,8,8,1,1,1,1,0.5,YellowToy
3: Diff. C,8,8,1,0,1,0,0.5,YellowToy
3: Diff. C,8,8,0,1,0,1,0.5,Either
4: RvC,42,8,0,0,1,1,0.5,YellowToy
4: RvC,42,8,1,1,0,0,0.5,RedToy
4: RvC,42,8,1,1,1,1,0.5,RedToy
4: RvC,42,8,1,0,1,0,0.5,YellowToy
4: RvC,42,8,0,1,0,1,0.5,RedToy
1: R&C,8,42,0,0,1,1,0.75,RedToy
1: R&C,8,42,1,1,0,0,0.75,YellowToy
1: R&C,8,42,1,1,1,1,0.75,YellowToy
1: R&C,8,42,1,0,1,0,0.75,YellowToy
1: R&C,8,42,0,1,0,1,0.75,YellowToy
2: Diff. R,42,8,0,0,1,1,0.75,YellowToy
2: Diff. R,42,8,1,1,0,0,0.75,RedToy
2: Diff. R,42,8,1,1,1,1,0.75,RedToy
2: Diff. R,42,8,1,0,1,0,0.75,Either
2: Diff. R,42,8,0,1,0,1,0.75,RedToy
3: Diff. C,8,8,0,0,1,1,0.75,YellowToy
3: Diff. C,8,8,1,1,0,0,0.75,RedToy
3: Diff. C,8,8,1,1,1,1,0.75,YellowToy
3: Diff. C,8,8,1,0,1,0,0.75,YellowToy
3: Diff. C,8,8,0,1,0,1,0.75,Either
4: RvC,42,8,0,0,1,1,0.75,YellowToy
4: RvC,42,8,1,1,0,0,0.75,RedToy
4: RvC,42,8,1,1,1,1,0.75,YellowToy
4: RvC,42,8,1,0,1,0,0.75,YellowToy
4: RvC,42,8,0,1,0,1,0.75,RedToy
1: R&C,8,42,0,0,1,1,0.99,RedToy
1: R&C,8,42,1,1,0,0,0.99,YellowToy
1: R&C,8,42,1,1,1,1,0.99,YellowToy
1: R&C,8,42,1,0,1,0,0.99,YellowToy
1: R&C,8,42,0,1,0,1,0.99,YellowToy
2: Diff. R,42,8,0,0,1,1,0.99,YellowToy
2: Diff. R,42,8,1,1,0,0,0.99,RedToy
2: Diff. R,42,8,1,1,1,1,0.99,RedToy
2: Diff. R,42,8,1,0,1,0,0.99,Either
2: Diff. R,42,8,0,1,0,1,0.99,RedToy
3: Diff. C,8,8,0,0,1,1,0.99,YellowToy
3: Diff. C,8,8,1,1,0,0,0.99,RedToy
3: Diff. C,8,8,1,1,1,1,0.99,YellowToy
3: Diff. C,8,8,1,0,1,0,0.99,YellowToy
3: Diff. C,8,8,0,1,0,1,0.99,Either
4: RvC,42,8,0,0,1,1,0.99,YellowToy
4: RvC,42,8,1,1,0,0,0.99,RedToy
4: RvC,42,8,1,1,1,1,0.99,YellowToy
4: RvC,42,8,1,0,1,0,0.99,YellowToy
4: RvC,42,8,0,1,0,1,0.99,RedToy
1: R&C,9,42,0,0,1,1,0.25,RedToy
1: R&C,9,42,1,1,0,0,0.25,YellowToy
1: R&C,9,42,1,1,1,1,0.25,YellowToy
1: R&C,9,42,1,0,1,0,0.25,YellowToy
1: R&C,9,42,0,1,0,1,0.25,YellowToy
2: Diff. R,42,9,0,0,1,1,0.25,YellowToy
2: Diff. R,42,9,1,1,0,0,0.25,RedToy
2: Diff. R,42,9,1,1,1,1,0.25,RedToy
2: Diff. R,42,9,1,0,1,0,0.25,Either
2: Diff. R,42,9,0,1,0,1,0.25,RedToy
3: Diff. C,9,9,0,0,1,1,0.25,YellowToy
3: Diff. C,9,9,1,1,0,0,0.25,RedToy
3: Diff. C,9,9,1,1,1,1,0.25,YellowToy
3: Diff. C,9,9,1,0,1,0,0.25,YellowToy
3: Diff. C,9,9,0,1,0,1,0.25,Either
4: RvC,42,9,0,0,1,1,0.25,YellowToy
4: RvC,42,9,1,1,0,0,0.25,RedToy
4: RvC,42,9,1,1,1,1,0.25,RedToy
4: RvC,42,9,1,0,1,0,0.25,YellowToy
4: RvC,42,9,0,1,0,1,0.25,RedToy
1: R&C,9,42,0,0,1,1,0.5,RedToy
1: R&C,9,42,1,1,0,0,0.5,YellowToy
1: R&C,9,42,1,1,1,1,0.5,YellowToy
1: R&C,9,42,1,0,1,0,0.5,YellowToy
1: R&C,9,42,0,1,0,1,0.5,YellowToy
2: Diff. R,42,9,0,0,1,1,0.5,YellowToy
2: Diff. R,42,9,1,1,0,0,0.5,RedToy
2: Diff. R,42,9,1,1,1,1,0.5,RedToy
2: Diff. R,42,9,1,0,1,0,0.5,Either
2: Diff. R,42,9,0,1,0,1,0.5,RedToy
3: Diff. C,9,9,0,0,1,1,0.5,YellowToy
3: Diff. C,9,9,1,1,0,0,0.5,RedToy
3: Diff. C,9,9,1,1,1,1,0.5,YellowToy
3: Diff. C,9,9,1,0,1,0,0.5,YellowToy
3: Diff. C,9,9,0,1,0,1,0.5,Either
4: RvC,42,9,0,0,1,1,0.5,YellowToy
4: RvC,42,9,1,1,0,0,0.5,RedToy
4: RvC,42,9,1,1,1,1,0.5,RedToy
4: RvC,42,9,1,0,1,0,0.5,YellowToy
4: RvC,42,9,0,1,0,1,0.5,RedToy
1: R&C,9,42,0,0,1,1,0.75,RedToy
1: R&C,9,42,1,1,0,0,0.75,YellowToy
1: R&C,9,42,1,1,1,1,0.75,YellowToy
1: R&C,9,42,1,0,1,0,0.75,YellowToy
1: R&C,9,42,0,1,0,1,0.75,YellowToy
2: Diff. R,42,9,0,0,1,1,0.75,YellowToy
2: Diff. R,42,9,1,1,0,0,0.75,RedToy
2: Diff. R,42,9,1,1,1,1,0.75,RedToy
2: Diff. R,42,9,1,0,1,0,0.75,Either
2: Diff. R,42,9,0,1,0,1,0.75,RedToy
3: Diff. C,9,9,0,0,1,1,0.75,YellowToy
3: Diff. C,9,9,1,1,0,0,0.75,RedToy
3: Diff. C,9,9,1,1,1,1,0.75,YellowToy
3: Diff. C,9,9,1,0,1,0,0.75,YellowToy
3: Diff. C,9,9,0,1,0,1,0.75,Either
4: RvC,42,9,0,0,1,1,0.75,YellowToy
4: RvC,42,9,1,1,0,0,0.75,RedToy
4: RvC,42,9,1,1,1,1,0.75,YellowToy
4: RvC,42,9,1,0,1,0,0.75,YellowToy
4: RvC,42,9,0,1,0,1,0.75,RedToy
1: R&C,9,42,0,0,1,1,0.99,RedToy
1: R&C,9,42,1,1,0,0,0.99,YellowToy
1: R&C,9,42,1,1,1,1,0.99,YellowToy
1: R&C,9,42,1,0,1,0,0.99,YellowToy
1: R&C,9,42,0,1,0,1,0.99,YellowToy
2: Diff. R,42,9,0,0,1,1,0.99,YellowToy
2: Diff. R,42,9,1,1,0,0,0.99,RedToy
2: Diff. R,42,9,1,1,1,1,0.99,RedToy
2: Diff. R,42,9,1,0,1,0,0.99,Either
2: Diff. R,42,9,0,1,0,1,0.99,RedToy
3: Diff. C,9,9,0,0,1,1,0.99,YellowToy
3: Diff. C,9,9,1,1,0,0,0.99,RedToy
3: Diff. C,9,9,1,1,1,1,0.99,YellowToy
3: Diff. C,9,9,1,0,1,0,0.99,YellowToy
3: Diff. C,9,9,0,1,0,1,0.99,Either
4: RvC,42,9,0,0,1,1,0.99,YellowToy
4: RvC,42,9,1,1,0,0,0.99,RedToy
4: RvC,42,9,1,1,1,1,0.99,YellowToy
4: RvC,42,9,1,0,1,0,0.99,YellowToy
4: RvC,42,9,0,1,0,1,0.99,RedToy
1: R&C,10,42,0,0,1,1,0.25,RedToy
1: R&C,10,42,1,1,0,0,0.25,YellowToy
1: R&C,10,42,1,1,1,1,0.25,YellowToy
1: R&C,10,42,1,0,1,0,0.25,YellowToy
1: R&C,10,42,0,1,0,1,0.25,YellowToy
2: Diff. R,42,10,0,0,1,1,0.25,YellowToy
2: Diff. R,42,10,1,1,0,0,0.25,RedToy
2: Diff. R,42,10,1,1,1,1,0.25,RedToy
2: Diff. R,42,10,1,0,1,0,0.25,Either
2: Diff. R,42,10,0,1,0,1,0.25,RedToy
3: Diff. C,10,10,0,0,1,1,0.25,YellowToy
3: Diff. C,10,10,1,1,0,0,0.25,RedToy
3: Diff. C,10,10,1,1,1,1,0.25,YellowToy
3: Diff. C,10,10,1,0,1,0,0.25,YellowToy
3: Diff. C,10,10,0,1,0,1,0.25,Either
4: RvC,42,10,0,0,1,1,0.25,YellowToy
4: RvC,42,10,1,1,0,0,0.25,RedToy
4: RvC,42,10,1,1,1,1,0.25,RedToy
4: RvC,42,10,1,0,1,0,0.25,YellowToy
4: RvC,42,10,0,1,0,1,0.25,RedToy
1: R&C,10,42,0,0,1,1,0.5,RedToy
1: R&C,10,42,1,1,0,0,0.5,YellowToy
1: R&C,10,42,1,1,1,1,0.5,YellowToy
1: R&C,10,42,1,0,1,0,0.5,YellowToy
1: R&C,10,42,0,1,0,1,0.5,YellowToy
2: Diff. R,42,10,0,0,1,1,0.5,YellowToy
2: Diff. R,42,10,1,1,0,0,0.5,RedToy
2: Diff. R,42,10,1,1,1,1,0.5,RedToy
2: Diff. R,42,10,1,0,1,0,0.5,Either
2: Diff. R,42,10,0,1,0,1,0.5,RedToy
3: Diff. C,10,10,0,0,1,1,0.5,YellowToy
3: Diff. C,10,10,1,1,0,0,0.5,RedToy
3: Diff. C,10,10,1,1,1,1,0.5,YellowToy
3: Diff. C,10,10,1,0,1,0,0.5,YellowToy
3: Diff. C,10,10,0,1,0,1,0.5,Either
4: RvC,42,10,0,0,1,1,0.5,YellowToy
4: RvC,42,10,1,1,0,0,0.5,RedToy
4: RvC,42,10,1,1,1,1,0.5,RedToy
4: RvC,42,10,1,0,1,0,0.5,YellowToy
4: RvC,42,10,0,1,0,1,0.5,RedToy
1: R&C,10,42,0,0,1,1,0.75,RedToy
1: R&C,10,42,1,1,0,0,0.75,YellowToy
1: R&C,10,42,1,1,1,1,0.75,YellowToy
1: R&C,10,42,1,0,1,0,0.75,YellowToy
1: R&C,10,42,0,1,0,1,0.75,YellowToy
2: Diff. R,42,10,0,0,1,1,0.75,YellowToy
2: Diff. R,42,10,1,1,0,0,0.75,RedToy
2: Diff. R,42,10,1,1,1,1,0.75,RedToy
2: Diff. R,42,10,1,0,1,0,0.75,Either
2: Diff. R,42,10,0,1,0,1,0.75,RedToy
3: Diff. C,10,10,0,0,1,1,0.75,YellowToy
3: Diff. C,10,10,1,1,0,0,0.75,RedToy
3: Diff. C,10,10,1,1,1,1,0.75,YellowToy
3: Diff. C,10,10,1,0,1,0,0.75,YellowToy
3: Diff. C,10,10,0,1,0,1,0.75,Either
4: RvC,42,10,0,0,1,1,0.75,YellowToy
4: RvC,42,10,1,1,0,0,0.75,RedToy
4: RvC,42,10,1,1,1,1,0.75,YellowToy
4: RvC,42,10,1,0,1,0,0.75,YellowToy
4: RvC,42,10,0,1,0,1,0.75,RedToy
1: R&C,10,42,0,0,1,1,0.99,RedToy
1: R&C,10,42,1,1,0,0,0.99,YellowToy
1: R&C,10,42,1,1,1,1,0.99,YellowToy
1: R&C,10,42,1,0,1,0,0.99,YellowToy
1: R&C,10,42,0,1,0,1,0.99,YellowToy
2: Diff. R,42,10,0,0,1,1,0.99,YellowToy
2: Diff. R,42,10,1,1,0,0,0.99,RedToy
2: Diff. R,42,10,1,1,1,1,0.99,RedToy
2: Diff. R,42,10,1,0,1,0,0.99,Either
2: Diff. R,42,10,0,1,0,1,0.99,RedToy
3: Diff. C,10,10,0,0,1,1,0.99,YellowToy
3: Diff. C,10,10,1,1,0,0,0.99,RedToy
3: Diff. C,10,10,1,1,1,1,0.99,YellowToy
3: Diff. C,10,10,1,0,1,0,0.99,YellowToy
3: Diff. C,10,10,0,1,0,1,0.99,Either
4: RvC,42,10,0,0,1,1,0.99,YellowToy
4: RvC,42,10,1,1,0,0,0.99,RedToy
4: RvC,42,10,1,1,1,1,0.99,YellowToy
4: RvC,42,10,1,0,1,0,0.99,YellowToy
4: RvC,42,10,0,1,0,1,0.99,RedToy
1: R&C,11,42,0,0,1,1,0.25,RedToy
1: R&C,11,42,1,1,0,0,0.25,YellowToy
1: R&C,11,42,1,1,1,1,0.25,YellowToy
1: R&C,11,42,1,0,1,0,0.25,YellowToy
1: R&C,11,42,0,1,0,1,0.25,YellowToy
2: Diff. R,42,11,0,0,1,1,0.25,YellowToy
2: Diff. R,42,11,1,1,0,0,0.25,RedToy
2: Diff. R,42,11,1,1,1,1,0.25,RedToy
2: Diff. R,42,11,1,0,1,0,0.25,Either
2: Diff. R,42,11,0,1,0,1,0.25,RedToy
3: Diff. C,11,11,0,0,1,1,0.25,YellowToy
3: Diff. C,11,11,1,1,0,0,0.25,RedToy
3: Diff. C,11,11,1,1,1,1,0.25,YellowToy
3: Diff. C,11,11,1,0,1,0,0.25,YellowToy
3: Diff. C,11,11,0,1,0,1,0.25,Either
4: RvC,42,11,0,0,1,1,0.25,YellowToy
4: RvC,42,11,1,1,0,0,0.25,RedToy
4: RvC,42,11,1,1,1,1,0.25,RedToy
4: RvC,42,11,1,0,1,0,0.25,YellowToy
4: RvC,42,11,0,1,0,1,0.25,RedToy
1: R&C,11,42,0,0,1,1,0.5,RedToy
1: R&C,11,42,1,1,0,0,0.5,YellowToy
1: R&C,11,42,1,1,1,1,0.5,YellowToy
1: R&C,11,42,1,0,1,0,0.5,YellowToy
1: R&C,11,42,0,1,0,1,0.5,YellowToy
2: Diff. R,42,11,0,0,1,1,0.5,YellowToy
2: Diff. R,42,11,1,1,0,0,0.5,RedToy
2: Diff. R,42,11,1,1,1,1,0.5,RedToy
2: Diff. R,42,11,1,0,1,0,0.5,Either
2: Diff. R,42,11,0,1,0,1,0.5,RedToy
3: Diff. C,11,11,0,0,1,1,0.5,YellowToy
3: Diff. C,11,11,1,1,0,0,0.5,RedToy
3: Diff. C,11,11,1,1,1,1,0.5,YellowToy
3: Diff. C,11,11,1,0,1,0,0.5,YellowToy
3: Diff. C,11,11,0,1,0,1,0.5,Either
4: RvC,42,11,0,0,1,1,0.5,YellowToy
4: RvC,42,11,1,1,0,0,0.5,RedToy
4: RvC,42,11,1,1,1,1,0.5,RedToy
4: RvC,42,11,1,0,1,0,0.5,YellowToy
4: RvC,42,11,0,1,0,1,0.5,RedToy
1: R&C,11,42,0,0,1,1,0.75,RedToy
1: R&C,11,42,1,1,0,0,0.75,YellowToy
1: R&C,11,42,1,1,1,1,0.75,YellowToy
1: R&C,11,42,1,0,1,0,0.75,YellowToy
1: R&C,11,42,0,1,0,1,0.75,YellowToy
2: Diff. R,42,11,0,0,1,1,0.75,YellowToy
2: Diff. R,42,11,1,1,0,0,0.75,RedToy
2: Diff. R,42,11,1,1,1,1,0.75,RedToy
2: Diff. R,42,11,1,0,1,0,0.75,Either
2: Diff. R,42,11,0,1,0,1,0.75,RedToy
3: Diff. C,11,11,0,0,1,1,0.75,YellowToy
3: Diff. C,11,11,1,1,0,0,0.75,RedToy
3: Diff. C,11,11,1,1,1,1,0.75,YellowToy
3: Diff. C,11,11,1,0,1,0,0.75,YellowToy
3: Diff. C,11,11,0,1,0,1,0.75,Either
4: RvC,42,11,0,0,1,1,0.75,YellowToy
4: RvC,42,11,1,1,0,0,0.75,RedToy
4: RvC,42,11,1,1,1,1,0.75,YellowToy
4: RvC,42,11,1,0,1,0,0.75,YellowToy
4: RvC,42,11,0,1,0,1,0.75,RedToy
1: R&C,11,42,0,0,1,1,0.99,RedToy
1: R&C,11,42,1,1,0,0,0.99,YellowToy
1: R&C,11,42,1,1,1,1,0.99,YellowToy
1: R&C,11,42,1,0,1,0,0.99,YellowToy
1: R&C,11,42,0,1,0,1,0.99,YellowToy
2: Diff. R,42,11,0,0,1,1,0.99,YellowToy
2: Diff. R,42,11,1,1,0,0,0.99,RedToy
2: Diff. R,42,11,1,1,1,1,0.99,RedToy
2: Diff. R,42,11,1,0,1,0,0.99,Either
2: Diff. R,42,11,0,1,0,1,0.99,RedToy
3: Diff. C,11,11,0,0,1,1,0.99,YellowToy
3: Diff. C,11,11,1,1,0,0,0.99,RedToy
3: Diff. C,11,11,1,1,1,1,0.99,YellowToy
3: Diff. C,11,11,1,0,1,0,0.99,YellowToy
3: Diff. C,11,11,0,1,0,1,0.99,Either
4: RvC,42,11,0,0,1,1,0.99,YellowToy
4: RvC,42,11,1,1,0,0,0.99,RedToy
4: RvC,42,11,1,1,1,1,0.99,YellowToy
4: RvC,42,11,1,0,1,0,0.99,YellowToy
4: RvC,42,11,0,1,0,1,0.99,RedToy
1: R&C,12,42,0,0,1,1,0.25,RedToy
1: R&C,12,42,1,1,0,0,0.25,YellowToy
1: R&C,12,42,1,1,1,1,0.25,YellowToy
1: R&C,12,42,1,0,1,0,0.25,YellowToy
1: R&C,12,42,0,1,0,1,0.25,YellowToy
2: Diff. R,42,12,0,0,1,1,0.25,YellowToy
2: Diff. R,42,12,1,1,0,0,0.25,RedToy
2: Diff. R,42,12,1,1,1,1,0.25,RedToy
2: Diff. R,42,12,1,0,1,0,0.25,Either
2: Diff. R,42,12,0,1,0,1,0.25,RedToy
3: Diff. C,12,12,0,0,1,1,0.25,YellowToy
3: Diff. C,12,12,1,1,0,0,0.25,RedToy
3: Diff. C,12,12,1,1,1,1,0.25,YellowToy
3: Diff. C,12,12,1,0,1,0,0.25,YellowToy
3: Diff. C,12,12,0,1,0,1,0.25,Either
4: RvC,42,12,0,0,1,1,0.25,YellowToy
4: RvC,42,12,1,1,0,0,0.25,RedToy
4: RvC,42,12,1,1,1,1,0.25,RedToy
4: RvC,42,12,1,0,1,0,0.25,YellowToy
4: RvC,42,12,0,1,0,1,0.25,RedToy
1: R&C,12,42,0,0,1,1,0.5,RedToy
1: R&C,12,42,1,1,0,0,0.5,YellowToy
1: R&C,12,42,1,1,1,1,0.5,YellowToy
1: R&C,12,42,1,0,1,0,0.5,YellowToy
1: R&C,12,42,0,1,0,1,0.5,YellowToy
2: Diff. R,42,12,0,0,1,1,0.5,YellowToy
2: Diff. R,42,12,1,1,0,0,0.5,RedToy
2: Diff. R,42,12,1,1,1,1,0.5,RedToy
2: Diff. R,42,12,1,0,1,0,0.5,Either
2: Diff. R,42,12,0,1,0,1,0.5,RedToy
3: Diff. C,12,12,0,0,1,1,0.5,YellowToy
3: Diff. C,12,12,1,1,0,0,0.5,RedToy
3: Diff. C,12,12,1,1,1,1,0.5,YellowToy
3: Diff. C,12,12,1,0,1,0,0.5,YellowToy
3: Diff. C,12,12,0,1,0,1,0.5,Either
4: RvC,42,12,0,0,1,1,0.5,YellowToy
4: RvC,42,12,1,1,0,0,0.5,RedToy
4: RvC,42,12,1,1,1,1,0.5,RedToy
4: RvC,42,12,1,0,1,0,0.5,YellowToy
4: RvC,42,12,0,1,0,1,0.5,RedToy
1: R&C,12,42,0,0,1,1,0.75,RedToy
1: R&C,12,42,1,1,0,0,0.75,YellowToy
1: R&C,12,42,1,1,1,1,0.75,YellowToy
1: R&C,12,42,1,0,1,0,0.75,YellowToy
1: R&C,12,42,0,1,0,1,0.75,YellowToy
2: Diff. R,42,12,0,0,1,1,0.75,YellowToy
2: Diff. R,42,12,1,1,0,0,0.75,RedToy
2: Diff. R,42,12,1,1,1,1,0.75,RedToy
2: Diff. R,42,12,1,0,1,0,0.75,Either
2: Diff. R,42,12,0,1,0,1,0.75,RedToy
3: Diff. C,12,12,0,0,1,1,0.75,YellowToy
3: Diff. C,12,12,1,1,0,0,0.75,RedToy
3: Diff. C,12,12,1,1,1,1,0.75,YellowToy
3: Diff. C,12,12,1,0,1,0,0.75,YellowToy
3: Diff. C,12,12,0,1,0,1,0.75,Either
4: RvC,42,12,0,0,1,1,0.75,YellowToy
4: RvC,42,12,1,1,0,0,0.75,RedToy
4: RvC,42,12,1,1,1,1,0.75,YellowToy
4: RvC,42,12,1,0,1,0,0.75,YellowToy
4: RvC,42,12,0,1,0,1,0.75,RedToy
1: R&C,12,42,0,0,1,1,0.99,RedToy
1: R&C,12,42,1,1,0,0,0.99,YellowToy
1: R&C,12,42,1,1,1,1,0.99,YellowToy
1: R&C,12,42,1,0,1,0,0.99,YellowToy
1: R&C,12,42,0,1,0,1,0.99,YellowToy
2: Diff. R,42,12,0,0,1,1,0.99,YellowToy
2: Diff. R,42,12,1,1,0,0,0.99,RedToy
2: Diff. R,42,12,1,1,1,1,0.99,RedToy
2: Diff. R,42,12,1,0,1,0,0.99,Either
2: Diff. R,42,12,0,1,0,1,0.99,RedToy
3: Diff. C,12,12,0,0,1,1,0.99,YellowToy
3: Diff. C,12,12,1,1,0,0,0.99,RedToy
3: Diff. C,12,12,1,1,1,1,0.99,YellowToy
3: Diff. C,12,12,1,0,1,0,0.99,YellowToy
3: Diff. C,12,12,0,1,0,1,0.99,Either
4: RvC,42,12,0,0,1,1,0.99,YellowToy
4: RvC,42,12,1,1,0,0,0.99,RedToy
4: RvC,42,12,1,1,1,1,0.99,YellowToy
4: RvC,42,12,1,0,1,0,0.99,YellowToy
4: RvC,42,12,0,1,0,1,0.99,RedToy
1: R&C,13,42,0,0,1,1,0.25,RedToy
1: R&C,13,42,1,1,0,0,0.25,YellowToy
1: R&C,13,42,1,1,1,1,0.25,YellowToy
1: R&C,13,42,1,0,1,0,0.25,YellowToy
1: R&C,13,42,0,1,0,1,0.25,YellowToy
2: Diff. R,42,13,0,0,1,1,0.25,YellowToy
2: Diff. R,42,13,1,1,0,0,0.25,RedToy
2: Diff. R,42,13,1,1,1,1,0.25,RedToy
2: Diff. R,42,13,1,0,1,0,0.25,Either
2: Diff. R,42,13,0,1,0,1,0.25,RedToy
3: Diff. C,13,13,0,0,1,1,0.25,YellowToy
3: Diff. C,13,13,1,1,0,0,0.25,RedToy
3: Diff. C,13,13,1,1,1,1,0.25,YellowToy
3: Diff. C,13,13,1,0,1,0,0.25,YellowToy
3: Diff. C,13,13,0,1,0,1,0.25,Either
4: RvC,42,13,0,0,1,1,0.25,YellowToy
4: RvC,42,13,1,1,0,0,0.25,RedToy
4: RvC,42,13,1,1,1,1,0.25,RedToy
4: RvC,42,13,1,0,1,0,0.25,YellowToy
4: RvC,42,13,0,1,0,1,0.25,RedToy
1: R&C,13,42,0,0,1,1,0.5,RedToy
1: R&C,13,42,1,1,0,0,0.5,YellowToy
1: R&C,13,42,1,1,1,1,0.5,YellowToy
1: R&C,13,42,1,0,1,0,0.5,YellowToy
1: R&C,13,42,0,1,0,1,0.5,YellowToy
2: Diff. R,42,13,0,0,1,1,0.5,YellowToy
2: Diff. R,42,13,1,1,0,0,0.5,RedToy
2: Diff. R,42,13,1,1,1,1,0.5,RedToy
2: Diff. R,42,13,1,0,1,0,0.5,Either
2: Diff. R,42,13,0,1,0,1,0.5,RedToy
3: Diff. C,13,13,0,0,1,1,0.5,YellowToy
3: Diff. C,13,13,1,1,0,0,0.5,RedToy
3: Diff. C,13,13,1,1,1,1,0.5,YellowToy
3: Diff. C,13,13,1,0,1,0,0.5,YellowToy
